name,salary_from,salary_to,salary_currency,area_name,published_at
Программист 1С,2000.0,2500.0,USD,Москва,2007-09-03T10:06:36+0400
Инженер технической поддержки,800.0,,USD,Москва,2007-08-14T09:06:36+0400
Программист 1С,1800.0,2400.0,USD,Москва,2007-08-14T09:53:05+0400
Программист 1С,1500.0,,USD,Москва,2007-08-14T09:56:20+0400
Ведущий аналитик (КОД:РАС11),2000.0,2500.0,USD,Москва,2007-08-14T10:12:05+0400
Ведущий программист (Код:РАС08),2500.0,2600.0,USD,Москва,2007-08-14T10:19:50+0400
Менеджер по продажам программного продукта (код:ДМР01),1100.0,1600.0,USD,Москва,2007-08-14T10:23:55+0400
IT System Analyst,2500.0,3500.0,USD,Москва,2007-09-07T12:10:57+0400
Руководитель проекта (Код:РАС05),2500.0,3500.0,USD,Москва,2007-08-14T10:30:37+0400
Руководитель проекта,2000.0,3000.0,USD,Москва,2007-08-27T14:28:38+0400
Инженер-конструктор,1000.0,1500.0,USD,Московская область - Юг,2007-08-14T10:44:00+0400
Специалист IT-поддержки (help desk),,1000.0,USD,Центральный округ,2007-08-14T10:45:58+0400
Специалист по внедрению ERP-системы Navision,25000.0,,RUR,Тюмень,2007-08-14T10:48:33+0400
Инженер-конструктор,1000.0,2000.0,USD,Московская область - Юг,2007-08-14T10:52:18+0400
Ведущий специалист ИТ(1С),37000.0,,RUR,Уральский округ,2007-09-13T07:09:53+0400
Разработчик С#,2000.0,,USD,Москва,2007-08-14T10:54:17+0400
Developer С# (.NET),2000.0,2500.0,USD,Москва,2007-08-14T11:00:38+0400
Web-программист,900.0,1300.0,USD,Москва,2007-08-14T11:04:55+0400
Главный программист (Java),2500.0,3300.0,USD,Москва,2007-09-24T10:38:42+0400
Менеджер по продажам,45000.0,60000.0,RUR,Москва,2007-08-14T11:08:59+0400
Программист,1400.0,1800.0,USD,Москва,2007-08-14T11:26:33+0400
Руководитель практики,35000.0,,RUR,Уральский округ,2007-08-14T11:54:36+0400
Экономист по работе с договорами (бэк-офис),15000.0,,RUR,Москва,2007-08-14T12:01:46+0400
Technology Consultant,3000.0,5000.0,USD,Киев,2007-08-14T12:01:50+0400
"Консультант, Менеджер по работе с клиентами, оператор",600.0,800.0,USD,Москва,2007-08-14T12:01:53+0400
Специалист по телепродажам,,1200.0,USD,Москва,2007-08-14T12:26:58+0400
Системный администратор,800.0,1200.0,USD,Москва,2007-08-14T12:28:49+0400
Руководитель группы,4000.0,4500.0,USD,Москва,2007-08-14T12:29:33+0400
Менеджер отдела продаж,600.0,800.0,USD,Москва,2007-08-14T12:30:20+0400
Проектировщик-аналитик,1500.0,,USD,Москва,2007-10-05T00:09:47+0400
Менеджер по продажам презентационного оборудования,1000.0,5000.0,USD,Москва,2007-08-14T12:44:41+0400
Программист 1С,60000.0,,RUR,Москва,2007-10-08T11:05:02+0400
Программист 1С (версия 8.0),35000.0,,RUR,Екатеринбург,2007-08-14T12:58:31+0400
.Net expirienced developer,1200.0,1500.0,USD,Санкт-Петербург,2007-11-28T13:44:26+0300
Бизнес-аналитик (серверные решения).,1500.0,2000.0,USD,Москва,2007-11-16T11:46:37+0300
Инженер по ремонту GSM телефонов и цифрофой техники,600.0,2500.0,USD,Москва,2007-10-18T11:49:03+0400
Программист 1С,3000.0,4000.0,USD,Москва,2007-11-13T11:17:37+0300
Java-программист,1500.0,2000.0,USD,Москва,2007-12-10T08:27:23+0300
Программист PHP,40000.0,50000.0,RUR,Москва,2007-10-18T12:02:43+0400
Руководитель проекта внедрения CRM-системы,2500.0,3000.0,USD,Москва,2007-10-18T12:03:00+0400
Менеджер по работе с клиентами,500.0,,USD,Санкт-Петербург,2007-10-18T12:04:45+0400
Web-программист,1200.0,,USD,Москва,2007-10-18T12:08:18+0400
Project Coordinator,1700.0,,USD,Москва,2007-10-18T12:09:15+0400
Сервисный инженер,1000.0,1500.0,USD,Алматы,2007-10-18T12:18:16+0400
Junior Systems Administrator,900.0,1000.0,USD,Москва,2007-10-18T12:18:22+0400
Менеджер по контрактам,1200.0,,USD,Владивосток,2007-10-18T12:22:42+0400
Программист 1С v.8.0,2500.0,2700.0,USD,Москва,2007-10-18T12:29:49+0400
Менеджер по проектам,1000.0,1500.0,USD,Алматы,2007-10-18T12:34:15+0400
Программист 1С,1800.0,2000.0,USD,Москва,2007-10-18T12:34:28+0400
Системный администратор,35000.0,,RUR,Москва,2007-10-18T12:35:12+0400
Программист 1-С (7.7),37000.0,,RUR,Екатеринбург,2007-10-18T12:36:52+0400
Руководитель группы программирования,3300.0,3300.0,USD,Москва,2007-11-06T10:28:24+0300
Начальник сектора развития сетей доступа,2700.0,,USD,Москва,2007-10-18T12:40:40+0400
Руководитель направления в отдел по работе с крупными корпоративными клиентами (R_SL),5000.0,,USD,Москва,2007-10-18T12:43:49+0400
Менеджер по внедрению проектов (системы лояльности),1500.0,,USD,Москва,2007-10-18T12:47:02+0400
Инженер NSS (основное оборудование мобильной связи),1000.0,1500.0,USD,Алматы,2007-10-18T13:04:39+0400
Программист/Разработчик 1С 8.0,1200.0,2500.0,USD,Москва,2007-11-16T11:02:48+0300
Руководитель отдела продаж систем управления предприятием,2800.0,,USD,Москва,2007-10-18T13:06:03+0400
Специалист по внедрению программных продуктов на платформе 1С (стажер),15000.0,35000.0,RUR,Москва,2007-10-18T13:09:12+0400
Менеджер отдела информационного обеспечения,600.0,800.0,USD,Москва,2007-10-18T13:11:56+0400
Менеджер по продажам,1000.0,1800.0,USD,Москва,2007-10-18T13:12:02+0400
Специалист по работе с клиентами (техническая поддержка),20000.0,30000.0,RUR,Москва,2007-10-18T13:12:04+0400
Менеджер отдела продаж,30000.0,,RUR,Новосибирск,2007-10-18T13:13:02+0400
"Php-программист, верстальщик",40000.0,,RUR,Москва,2007-10-18T13:14:01+0400
Разработчик C++ под OС Symbian/Windows,2000.0,,USD,Москва,2007-10-18T13:14:26+0400
Ассистент продакт-менеджера,500.0,,USD,Киев,2007-10-18T13:24:15+0400
Менеджер отдела продаж программного обеспечения для строительных организаций,20000.0,27000.0,RUR,Москва,2007-10-25T11:02:52+0400
Аналитик в отдел IT,2000.0,2500.0,USD,Москва,2007-10-18T13:34:37+0400
Инженер-проектировщик телекоммуникационного оборудования,600.0,700.0,USD,Москва,2007-10-18T13:44:25+0400
Разработчик приложений (GUI),2200.0,2600.0,USD,Москва,2007-10-18T13:47:41+0400
Программист,500.0,1000.0,USD,Москва,2007-10-18T13:49:26+0400
Специалист линии консультаций,250.0,450.0,USD,Нижний Новгород,2007-11-26T09:10:04+0300
Администратор отдела продаж,300.0,450.0,USD,Нижний Новгород,2007-10-18T13:52:54+0400
Редактор сайта,600.0,800.0,USD,Киев,2007-10-25T12:51:38+0400
Программист С++,1500.0,3000.0,USD,Москва,2007-10-18T13:54:06+0400
Администратор отдела продаж,300.0,450.0,USD,Нижний Новгород,2007-11-26T09:10:04+0300
Разработчик Java / J2EE,1500.0,3000.0,USD,Москва,2007-10-18T13:59:01+0400
"Digital Media Manager ( Код вакансии: ""ДД-С-медиа"")",4000.0,,USD,Москва,2007-10-18T14:00:57+0400
Консультант по бизнес - процессам,1700.0,2000.0,EUR,Москва,2007-10-29T10:42:08+0300
Senior C++ developer,1500.0,2100.0,USD,Воронеж,2007-12-12T20:12:48+0300
Специалист по безопасности программно-аппаратных комплексов,2000.0,3000.0,USD,Москва,2007-10-18T14:16:33+0400
Программист C/C++ (Unix),1500.0,3000.0,USD,Москва,2007-10-18T14:20:39+0400
SEO Manager,300.0,600.0,USD,Киев,2007-10-18T14:21:13+0400
Unix Tester,800.0,2000.0,USD,Москва,2007-11-06T14:09:55+0300
Председатель совета директоров департамента монтажа слаботочных сетей и ЛВС,800.0,1000.0,USD,Москва,2007-10-18T14:33:14+0400
Руководитель отдела маркетинга,3000.0,,USD,Москва,2007-11-27T10:45:40+0300
"IT директор. Код вакансии:""IT-Дир.""",5000.0,6500.0,USD,Москва,2007-10-18T15:01:13+0400
Web программист,1000.0,2000.0,USD,Москва,2007-11-13T15:40:24+0300
"Html-верстальщик, веб мастер",400.0,500.0,USD,Москва,2007-10-18T15:13:12+0400
Технический писатель,800.0,1000.0,USD,Санкт-Петербург,2007-12-05T12:19:16+0300
Руководитель группы технических писателей,1000.0,,USD,Санкт-Петербург,2007-11-26T15:50:59+0300
Начальник отдела продаж IT- решений,4000.0,,USD,Москва,2007-10-18T15:18:04+0400
Старший сборщик ПК,800.0,900.0,USD,Москва,2007-10-18T15:25:36+0400
Специалист Отдела персонала/кадров,20000.0,35000.0,RUR,Москва,2007-11-09T16:18:40+0300
Salesman/менеджер по продажам,600.0,1000.0,USD,Москва,2007-12-13T13:46:33+0300
Начальник Отдела ИС рабочего программирования,4000.0,,USD,Москва,2007-10-18T15:35:44+0400
IT-специалист,,20000.0,RUR,Уфа,2007-10-18T15:39:07+0400
Специалист бизнес приложений,1000.0,1200.0,USD,Санкт-Петербург,2007-10-18T15:39:52+0400
Системный Администратор (в отдел Телекоммуникаций),800.0,1000.0,USD,Москва,2007-12-10T11:27:48+0300
Specialist IT Security (инвестиционный холдинг),70000.0,100000.0,RUR,Москва,2007-10-18T15:42:53+0400
Программист Java,3000.0,,USD,Москва,2007-10-18T15:45:13+0400
Разработка и верстка HTML страниц,12000.0,20000.0,RUR,Москва,2007-10-18T15:48:15+0400
"IT - менеджер, системный администратор (сопровождение розничной сети)",26000.0,,RUR,Москва,2007-10-18T15:51:24+0400
Программист 1С 8.0 (г.Мытищи),50000.0,,RUR,Москва,2007-10-18T15:53:43+0400
Ведущий специалист (аналитик),,1800.0,USD,Москва,2007-10-29T10:26:39+0300
Системный администратор,1000.0,1500.0,USD,Москва,2007-10-18T16:27:26+0400
Программист 1С,720.0,800.0,USD,Нижний Новгород,2007-10-18T16:29:10+0400
Инженер по информационным технологиям,1000.0,1500.0,USD,Москва,2007-10-30T10:22:07+0300
Администратор сети,1000.0,1500.0,USD,Москва,2007-10-30T10:22:07+0300
Контент менеджер,,4000.0,RUR,Нижний Новгород,2007-10-18T16:49:07+0400
Менеджер проекта,1300.0,,USD,Москва,2007-10-18T16:56:07+0400
Математик-программист (алгоритмист),1000.0,1100.0,USD,Санкт-Петербург,2007-11-30T15:05:32+0300
Менеджер по развитию бизнеса (Avaya),2000.0,3500.0,USD,Москва,2007-11-19T11:36:39+0300
Инженер технической поддержки,20000.0,20000.0,RUR,Москва,2007-10-18T17:00:07+0400
Инженер-проектировщик АСУ,500.0,,USD,Ростов-на-Дону,2007-11-02T16:30:41+0300
Продакт-менеджер по медицинскому оборудованию.,1500.0,2000.0,USD,Москва,2007-10-18T17:01:34+0400
Архитектор IT-решений/руководитель проектов,80000.0,,RUR,Москва,2007-10-18T17:04:32+0400
Системный администратор в региональный офис,240.0,400.0,USD,Львов,2007-10-18T17:07:26+0400
Ведущий инженер-проектировщик (серверные решения),60000.0,,RUR,Москва,2007-10-18T17:07:55+0400
Разработчик Oracle,60000.0,,RUR,Москва,2007-10-18T17:11:11+0400
Специалист по технической поддержке,700.0,900.0,USD,Санкт-Петербург,2007-10-18T17:11:21+0400
Контент-менеджер,1200.0,1700.0,USD,Москва,2007-10-24T18:24:30+0400
Разработчик OeBS,1500.0,3000.0,USD,Украина,2007-10-18T17:15:22+0400
Сервис - инженер,1050.0,,USD,Москва,2007-10-18T17:22:51+0400
Программист 1С 8.0,30000.0,48000.0,RUR,Москва,2007-10-18T17:51:05+0400
Программист perl/php,1000.0,1500.0,USD,Москва,2007-10-18T17:54:18+0400
Программист MS SQL,3000.0,4000.0,USD,Москва,2007-11-29T15:23:09+0300
Инженер-сметчик по Московским объектам,100.0,,USD,Москва,2007-10-18T18:02:46+0400
Senior Java developer,1000.0,1800.0,USD,Санкт-Петербург,2007-10-18T18:36:26+0400
"PR manager, agency",2000.0,,USD,Москва,2007-11-19T14:21:54+0300
Ведущий разработчик интернет проектов,2000.0,3000.0,USD,Москва,2007-10-18T18:50:16+0400
Ведущий разработчик web проектов,2000.0,3000.0,USD,Москва,2007-10-18T18:55:20+0400
Разработчик интернет проектов,1500.0,2500.0,USD,Москва,2007-10-18T19:08:20+0400
Разработчик Message Broker,100000.0,170000.0,RUR,Москва,2007-10-18T19:12:46+0400
Диспетчер службы поддержки,20000.0,,RUR,Санкт-Петербург,2007-11-13T08:55:59+0300
Системный администратор,25000.0,,RUR,Санкт-Петербург,2007-10-18T19:18:03+0400
Мультимедиа-менеджер,30000.0,,RUR,Санкт-Петербург,2007-10-18T19:20:52+0400
Менеджер по работе с клиентами,1000.0,2000.0,USD,Москва,2007-12-11T12:14:21+0300
Инженер технической поддержки,1000.0,1300.0,USD,Москва,2007-12-12T16:21:28+0300
Главный редактор мужского Интернет-портала,3000.0,,USD,Москва,2007-10-18T22:06:37+0400
Программист 1С 8.0,,2600.0,USD,Москва,2007-10-18T22:16:03+0400
Руководитель региональной сети,1200.0,3600.0,USD,Москва,2007-10-18T23:04:43+0400
"Программист .Net, консультант",1500.0,2500.0,USD,Москва,2007-10-19T05:55:09+0400
Инженер по надзору за строительством,1000.0,1300.0,USD,Россия,2007-11-16T16:36:47+0300
Инженер по наладке и испытаниям оборудования связи,1000.0,1200.0,USD,Россия,2007-11-23T08:17:22+0300
Специалист по продажам,500.0,,USD,Нижний Новгород,2007-10-19T09:08:38+0400
Администратор ИС,,1300.0,USD,Москва,2007-10-19T09:22:28+0400
Аналитик,1400.0,2500.0,USD,Санкт-Петербург,2007-10-19T09:33:51+0400
Администратор-программист по обслуживанию портала о ресторанах,1400.0,,USD,Москва,2007-10-19T09:36:23+0400
Разработчик (платформа Oracle),1500.0,3000.0,USD,Москва,2007-10-19T09:37:33+0400
Программист 1С,,1500.0,USD,Алматы,2007-10-19T09:39:48+0400
Системный администратор,30000.0,,RUR,Москва,2007-10-19T09:40:27+0400
Специалист бэк-офиса,20000.0,20000.0,RUR,Москва,2007-10-19T09:50:44+0400
Оператор ПК,400.0,500.0,USD,Москва,2007-10-19T09:50:56+0400
Ведущий специалист,18000.0,21000.0,RUR,Москва,2007-10-19T09:52:39+0400
Специалист по учету и обновлению компьютерного парка,650.0,800.0,USD,Москва,2007-10-19T10:15:04+0400
Ведущий специалист по привлечению и консультирования корпоративных клиентов,1500.0,2000.0,USD,Уфа,2007-10-19T10:25:50+0400
Ведущий инженер-эксперт,,400.0,USD,Казань,2007-10-19T10:25:58+0400
Программный администратор для систем учета и отчетности,,3000.0,USD,Москва,2007-10-19T10:30:35+0400
Программист 1С 8.0,,3500.0,USD,Москва,2007-10-19T10:41:02+0400
Специалист по сопровождению CRM,2000.0,2500.0,USD,Москва,2007-10-19T10:42:22+0400
Программист-разработчик 1С 8.х,2000.0,3000.0,USD,Россия,2007-11-06T12:35:51+0300
Junior Systems Administrator,900.0,1000.0,USD,Москва,2007-10-24T15:21:28+0400
Помощник оптимизатора интернет-портала,18000.0,18000.0,RUR,Москва,2007-10-19T11:04:36+0400
Специалист по подключению,650.0,,USD,Москва,2007-10-19T11:14:42+0400
Системный администратор,900.0,1000.0,USD,Москва,2007-10-19T11:14:43+0400
"Ведущий инженер отдела обслуживания вычислительной техники, г. Королев",1500.0,1700.0,USD,Московская область - Север,2007-12-10T12:40:47+0300
Менеджер / Специалист по телемаркетингу,18000.0,,RUR,Москва,2007-10-19T11:24:31+0400
Директор управления международных рынков,,10000.0,USD,Москва,2007-10-19T11:30:59+0400
Инженер технической поддержки (Вакансия А-Класс Рекрутмент),1500.0,1800.0,USD,Москва,2007-10-19T11:33:12+0400
Веб дизайнер,10000.0,25000.0,RUR,Ярославль,2007-10-19T11:34:49+0400
Программист разработчик,35000.0,40000.0,RUR,Москва,2007-10-19T11:41:46+0400
Старший системный администратор,2500.0,3000.0,USD,Москва,2007-11-13T10:54:00+0300
Преподаватель авторизованных курсов MS,1500.0,2000.0,USD,Москва,2007-10-19T11:48:38+0400
Программист 1С,1800.0,2000.0,USD,Санкт-Петербург,2007-12-12T17:23:23+0300
Программист С++,1500.0,1500.0,USD,Москва,2007-10-19T11:55:01+0400
Ведущий специалист по продажам рекламных площадей (деловой он-лайн проект),60000.0,,RUR,Москва,2007-10-19T12:11:18+0400
Web-разработчик,800.0,,USD,Санкт-Петербург,2007-10-29T11:34:28+0300
Инженер IP \ NGN,800.0,1500.0,USD,Алматы,2007-10-19T12:34:35+0400
"Специалист по SEO (реклама, информационная поддержка)",22000.0,,RUR,Санкт-Петербург,2007-10-19T12:34:54+0400
"Ведущий программист 1С V 7.7, 8.0",2000.0,,USD,Москва,2007-10-19T12:44:02+0400
WEB-программист/системный администратор,1000.0,,USD,Москва,2007-10-19T12:45:44+0400
Системный администратор,15000.0,,RUR,Воронеж,2007-11-14T14:34:48+0300
Системный администратор,30000.0,,RUR,Москва,2007-10-19T12:49:50+0400
Программист,1000.0,,USD,Санкт-Петербург,2007-11-30T18:10:54+0300
Программист C++,1800.0,2200.0,USD,Москва,2007-10-19T12:59:52+0400
Инженер,1400.0,1600.0,USD,Санкт-Петербург,2007-10-19T13:02:34+0400
Business Applicatoin Manager,2500.0,3000.0,USD,Уральский округ,2007-11-26T06:44:09+0300
Инженер XDSL\Multiservice excess,800.0,1500.0,USD,Алматы,2007-10-19T13:17:57+0400
Инженер SDH\DWDM,800.0,1500.0,USD,Алматы,2007-10-19T13:23:44+0400
Руководитель отдела по описанию бизнес-процессов\Технический писатель,700.0,1000.0,USD,Донецк (Украина),2007-10-19T13:31:55+0400
Project Manager,,2200.0,USD,Санкт-Петербург,2007-11-27T13:15:29+0300
Специалист по внедрению,1000.0,1700.0,USD,Санкт-Петербург,2007-12-03T13:09:14+0300
Head of Web Group,,2500.0,USD,Санкт-Петербург,2007-11-27T13:15:29+0300
Руководитель проектов,2200.0,,USD,Санкт-Петербург,2007-12-07T17:25:31+0300
Руководитель Web группы,2500.0,,USD,Санкт-Петербург,2007-11-27T13:15:29+0300
Программист 1С,,2500.0,USD,Москва,2007-10-19T14:07:08+0400
Менеджер по работе с партнерами,18000.0,23000.0,RUR,Москва,2007-10-19T14:11:28+0400
Младший инженер по разработке программного обеспечения (Java),600.0,900.0,USD,Средне-Приволжский округ,2007-10-19T14:12:10+0400
Региональный представитель,20000.0,50000.0,RUR,Казань,2007-11-15T14:52:40+0300
"Старший инженер по разработке программного обеспечения (C++, Java)",1100.0,1500.0,USD,Средне-Приволжский округ,2007-12-11T17:41:31+0300
Региональный представитель,10000.0,30000.0,RUR,Йошкар-Ола,2007-11-15T14:52:39+0300
CRM Siebel Developer/Architect Consultant,7000.0,8000.0,EUR,Москва,2007-10-19T14:16:49+0400
"Инженер по разработке программного обеспечения (C++, Java)",900.0,1100.0,USD,Средне-Приволжский округ,2007-12-11T17:41:31+0300
"Младший инженер по разработке программного обеспечения (C++, Java)",600.0,900.0,USD,Средне-Приволжский округ,2007-10-19T14:19:34+0400
Региональный представитель,10000.0,30000.0,RUR,Чебоксары,2007-11-15T14:52:38+0300
IT Administrator,1800.0,2000.0,USD,Москва,2007-10-19T14:24:46+0400
Программист .NET,1600.0,2400.0,USD,Москва,2007-11-01T14:42:17+0300
Системный аналитик в крупный IT-холдинг,2200.0,,USD,Москва,2007-11-14T20:02:45+0300
Веб-дизайнер,,2000.0,USD,Москва,2007-10-19T14:36:13+0400
Программист,25000.0,,RUR,Санкт-Петербург,2007-10-31T18:00:39+0300
Программист С#,2200.0,2400.0,USD,Москва,2007-11-28T12:15:20+0300
Инженер-проектировщик,20000.0,30000.0,RUR,Москва,2007-10-19T14:39:39+0400
SAP BI Consultant,3500.0,4500.0,USD,Москва,2007-10-19T14:41:49+0400
Системный администратор,40000.0,50000.0,RUR,Москва,2007-10-19T14:45:57+0400
Менеджер по сопровождению программных продуктов,350.0,,USD,Казань,2007-10-19T14:56:06+0400
Менеджер по продажам,350.0,1000.0,USD,Казань,2007-10-19T14:57:18+0400
Старший консультант / Менеджер проектов,60000.0,,RUR,Москва,2007-10-19T15:08:59+0400
Специалист в отдел интернет-маркетинга,30000.0,35000.0,RUR,Москва,2007-10-19T15:15:01+0400
"Региональный представитель в г.Альметьевск, Нижнекамск",350.0,800.0,USD,Казань,2007-10-19T15:17:52+0400
SAP SD Consultant,10000.0,12000.0,USD,Украина,2007-10-19T15:22:29+0400
Оператор call-центра,400.0,600.0,USD,Москва,2007-11-21T12:28:17+0300
Специалист Службы технической поддержки,18000.0,18000.0,RUR,Москва,2007-10-19T15:26:26+0400
Системный администратор,1300.0,1600.0,USD,Москва,2007-11-06T10:51:56+0300
Инженер-программист,600.0,1200.0,USD,Санкт-Петербург,2007-11-07T11:10:38+0300
Системный администратор,400.0,600.0,USD,Ярославль,2007-10-19T15:59:20+0400
Руководитель группы продвижения крупного сервисного проекта,2000.0,,USD,Москва,2007-10-19T16:00:37+0400
Менеджер по продажам,22500.0,45000.0,RUR,Санкт-Петербург,2007-10-26T10:53:00+0400
Руководитель проектов СЭД,3500.0,4000.0,USD,Москва,2007-10-19T16:06:23+0400
Системный администратор,750.0,,USD,Нижний Новгород,2007-11-19T12:16:52+0300
Системный администратор,750.0,,USD,Нижний Новгород,2007-10-19T16:08:26+0400
Продакт-менеджер,3000.0,3500.0,USD,Москва,2007-10-19T16:08:41+0400
Контент - менеджер,550.0,,USD,Санкт-Петербург,2007-11-22T12:06:47+0300
Специалист отдела продаж /специалист по работе с ключевыми клиентами,,1000.0,USD,Рязань,2007-10-19T16:12:40+0400
Начинающий разработчик ПО под операционную систему Symbian,1400.0,,USD,Москва,2007-10-19T16:14:23+0400
Программист для интеграции Flex SDK в VS2005,900.0,,USD,Киев,2007-11-22T15:14:51+0300
Специалист,23000.0,25000.0,RUR,Московская область - Север,2007-10-19T16:24:31+0400
WEB master / HTML верстальшик,1000.0,1300.0,USD,Москва,2007-10-19T16:56:11+0400
"Программист 1С 7.7, 8.0",400.0,450.0,USD,Одесса,2007-10-19T16:58:48+0400
Руководитель бригад монтажников оборудования связи,1200.0,1500.0,USD,Москва,2007-10-19T17:05:01+0400
Специалист центра технической поддержки клиентов,600.0,1000.0,USD,Москва,2007-11-14T13:46:47+0300
Ведущий системный администратор,1800.0,2100.0,USD,Москва,2007-10-19T17:13:23+0400
Журналист - редактор интернет-портала,1000.0,2000.0,USD,Москва,2007-10-19T17:14:08+0400
Инженер технической поддержки,700.0,900.0,USD,Москва,2007-10-31T17:56:48+0300
Специалист по автоматизации деятельности проектно-строительных организаций,1100.0,1300.0,USD,Санкт-Петербург,2007-10-19T17:29:01+0400
Начальник IT отдела,3300.0,3850.0,USD,Москва,2007-10-19T17:30:38+0400
"Разработчик (программист) баз данных, MS SQL Server 2000-2005",55000.0,70000.0,RUR,Москва,2007-10-19T17:37:19+0400
Дизайнер,800.0,,USD,Санкт-Петербург,2007-10-19T17:38:01+0400
Web-программист,500.0,,USD,Санкт-Петербург,2007-10-19T17:38:21+0400
Руководитель проекта в области системного оборудования,50000.0,75000.0,RUR,Москва,2007-10-19T17:38:49+0400
Разработчик баз данных - задачи интеграции / SQL Server 2000-2005,55000.0,70000.0,RUR,Москва,2007-10-19T17:42:48+0400
Менеджер по продажам ПО,800.0,1400.0,USD,Москва,2007-12-11T11:10:00+0300
Инженер по учету,20000.0,30000.0,RUR,Москва,2007-11-14T10:54:33+0300
SAP HR Payroll consultant,5000.0,6000.0,USD,Россия,2007-10-19T18:02:25+0400
SAP FI/CO Consultant,8000.0,10000.0,USD,Россия,2007-10-19T18:15:13+0400
Администратор базы данных 1С,400.0,450.0,USD,Одесса,2007-10-19T18:15:19+0400
Коммерческий директор,5000.0,8000.0,USD,Москва,2007-11-06T10:23:56+0300
Менеджер по закупкам.,2000.0,,USD,Москва,2007-10-19T18:21:58+0400
SAP XI Consultant,7000.0,8000.0,USD,Россия,2007-10-19T18:23:39+0400
Технический специалист по серверному оборудованию,400.0,500.0,USD,Киев,2007-10-19T18:30:50+0400
Начальник отдела сопровождения банковского программного обеспечения,1500.0,2000.0,USD,Киев,2007-10-19T18:52:57+0400
Системный инженер / администратор,1300.0,,USD,Москва,2007-10-19T18:53:35+0400
Руководитель IT отдела,25000.0,47000.0,RUR,Москва,2007-10-19T18:56:29+0400
Руководитель проектов,60000.0,120000.0,RUR,Москва,2007-10-19T19:30:17+0400
Старший специалист в IT отдел,2500.0,3200.0,USD,Москва,2007-10-19T20:45:15+0400
Системный администратор UNIX,400.0,,USD,Казань,2007-10-19T21:30:26+0400
"Веб-программист, разработчик",1300.0,,USD,Россия,2007-10-20T10:33:13+0400
Senior Software Developer,2000.0,3000.0,USD,Санкт-Петербург,2007-10-20T15:08:22+0400
Senior Database Developer (MS SQL Server),2000.0,3000.0,USD,Санкт-Петербург,2007-10-20T15:17:33+0400
Системный администратор (helpdesk),32000.0,40000.0,RUR,Москва,2007-10-30T15:17:41+0300
Менеджер по работе с клиентами,1200.0,2000.0,USD,Москва,2007-10-20T20:36:38+0400
Менеджер по продажам программного обеспечения.,600.0,1000.0,USD,Ростов-на-Дону,2007-11-17T17:39:13+0300
Lead/Senior Software Test Engineer Web,2000.0,2500.0,USD,Санкт-Петербург,2007-11-12T20:26:03+0300
Веб программист,1000.0,,USD,Казань,2007-10-21T11:39:14+0400
Специалист по иформатизации образовательного процесса (Сеть),500.0,700.0,USD,Москва,2007-10-21T16:17:57+0400
SAP ABAP Consultant,9000.0,9500.0,USD,Москва,2007-10-21T19:40:15+0400
Инженер-программист PLC,1000.0,2000.0,USD,Москва,2007-10-21T19:49:31+0400
Бухгалтер,21000.0,26000.0,RUR,Москва,2007-10-21T20:10:23+0400
Ведущий специалист отдела лицензионного обеспечения,25000.0,,RUR,Москва,2007-10-21T20:28:07+0400
WEB-программист (ASP),1500.0,2000.0,USD,Москва,2007-10-21T22:49:29+0400
Старший консультант SAP SEM BPS / NetWeaver IP,100000.0,150000.0,RUR,Москва,2007-10-21T23:19:51+0400
Программист 1С,1400.0,1600.0,USD,Новосибирск,2007-11-19T06:51:31+0300
1С программист,700.0,2500.0,USD,Алматы,2007-10-22T08:01:41+0400
Инженер - программист,1000.0,1300.0,USD,Алматы,2007-10-22T08:27:43+0400
Консультант по внедрению Microsoft Dynamics NAV (Navision),20000.0,,RUR,Москва,2007-10-22T09:00:56+0400
Системный администратор,1200.0,1800.0,USD,Москва,2007-10-22T09:05:38+0400
Системный администратор,1400.0,1800.0,USD,Москва,2007-10-22T09:05:38+0400
Системный администратор,1200.0,1800.0,USD,Москва,2007-10-22T09:05:58+0400
Программист-разработчик Microsoft Dynamics NAV (Navision),40000.0,60000.0,RUR,Москва,2007-10-22T09:17:56+0400
Системный администатор,45000.0,50000.0,RUR,Москва,2007-10-22T09:28:44+0400
Консультант по внедрению OeBS (Oracle E-Business Suite HRMS),1500.0,,USD,Москва,2007-10-22T09:30:30+0400
Консультант /старший консультант/менеджер Axapta,600.0,4000.0,USD,Москва,2007-11-21T12:01:57+0300
Администратор продаж /оператор ПК,800.0,1000.0,USD,Москва,2007-10-22T09:50:07+0400
Программист С++ (Qt),1800.0,2500.0,USD,Москва,2007-10-22T09:51:09+0400
Разработчик ABAP,2500.0,4500.0,USD,Москва,2007-10-22T09:53:49+0400
Специалист службы продаж,,25000.0,RUR,Москва,2007-11-21T08:30:04+0300
Инженер ТО,700.0,1200.0,USD,Санкт-Петербург,2007-10-22T10:00:54+0400
Менеджер проектов,2000.0,,USD,Москва,2007-10-22T10:12:02+0400
Ассистент отдела закупок,700.0,1000.0,USD,Москва,2007-10-22T10:16:39+0400
Программист 1С в IT-отдел,55000.0,60000.0,RUR,Москва,2007-10-22T10:16:43+0400
Системный администратор по «Домино7.7»,2000.0,,USD,Москва,2007-10-22T10:23:18+0400
"Инженер, старший инженер Управления внедрения и сопровождения АС",2000.0,2500.0,USD,Москва,2007-10-22T10:36:07+0400
